candidate_name,candidate_path,expression_similarity,frame_idx,identity_score,lighting_similarity,output_name,pose_similarity,quality_score,selected_copy_path,selected_source_path,source_id,src_area_ratio,src_brightness,src_contrast,src_det_score,src_mouth_width,src_n_faces,src_roll,src_sharpness,src_yaw_proxy,target_id,target_mouth_width,target_path,target_roll,target_yaw_proxy,total_score,video_idx
id3_0000_f00060.png,/data1/liyichen/document/frame_extract_workspace/work/source_candidates/id3/id3_0000_f00060.png,0.897429,00120,0.949469,0.839333,id1_id3_0003_00120.png,0.804027,0.445819,/data1/liyichen/document/frame_extract_workspace/work/selected_sources_per_target/id1_id3_0003_00120.png,/data1/liyichen/document/frame_extract_workspace/work/source_candidates/id3/id3_0000_f00060.png,id3,0.110549,111.164198,22.609727,0.879099,0.793546,1,8.474994,24.819505,-0.175233,id1,0.798831,/data1/liyichen/document/frame_extract_workspace/work/target_frames/id1_id3_0003_00120.png,-6.760377,-0.185047,0.69497,0003
id3_0000_f00060.png,/data1/liyichen/document/frame_extract_workspace/work/source_candidates/id3/id3_0000_f00060.png,0.0,00000,0.949469,0.832356,id1_id3_0006_00000.png,0.0,0.445819,/data1/liyichen/document/frame_extract_workspace/work/selected_sources_per_target/id1_id3_0006_00000.png,/data1/liyichen/document/frame_extract_workspace/work/source_candidates/id3/id3_0000_f00060.png,id3,0.110549,111.164198,22.609727,0.879099,0.793546,1,8.474994,24.819505,-0.175233,id1,0.769648,/data1/liyichen/document/frame_extract_workspace/work/target_frames/id1_id3_0006_00000.png,-7.478369,0.357619,0.479604,0006
id3_0000_f00060.png,/data1/liyichen/document/frame_extract_workspace/work/source_candidates/id3/id3_0000_f00060.png,0.0,00060,0.949469,0.822015,id1_id3_0006_00060.png,0.0,0.445819,/data1/liyichen/document/frame_extract_workspace/work/selected_sources_per_target/id1_id3_0006_00060.png,/data1/liyichen/document/frame_extract_workspace/work/source_candidates/id3/id3_0000_f00060.png,id3,0.110549,111.164198,22.609727,0.879099,0.793546,1,8.474994,24.819505,-0.175233,id1,0.78944,/data1/liyichen/document/frame_extract_workspace/work/target_frames/id1_id3_0006_00060.png,-17.236267,0.358216,0.479087,0006
id3_0000_f00060.png,/data1/liyichen/document/frame_extract_workspace/work/source_candidates/id3/id3_0000_f00060.png,0.0,00120,0.949469,0.811224,id1_id3_0006_00120.png,0.0,0.445819,/data1/liyichen/document/frame_extract_workspace/work/selected_sources_per_target/id1_id3_0006_00120.png,/data1/liyichen/document/frame_extract_workspace/work/source_candidates/id3/id3_0000_f00060.png,id3,0.110549,111.164198,22.609727,0.879099,0.793546,1,8.474994,24.819505,-0.175233,id1,0.819923,/data1/liyichen/document/frame_extract_workspace/work/target_frames/id1_id3_0006_00120.png,-17.630823,0.332923,0.478547,0006
id3_0000_f00180.png,/data1/liyichen/document/frame_extract_workspace/work/source_candidates/id3/id3_0000_f00180.png,0.565705,00000,0.938541,0.781432,id1_id3_0007_00000.png,0.621039,0.451547,/data1/liyichen/document/frame_extract_workspace/work/selected_sources_per_target/id1_id3_0007_00000.png,/data1/liyichen/document/frame_extract_workspace/work/source_candidates/id3/id3_0000_f00180.png,id3,0.113359,115.282885,22.647654,0.889821,0.713753,1,5.708412,20.519175,-0.120886,id1,0.749415,/data1/liyichen/document/frame_extract_workspace/work/target_frames/id1_id3_0007_00000.png,-4.580117,0.018537,0.623863,0007
id3_0000_f00180.png,/data1/liyichen/document/frame_extract_workspace/work/source_candidates/id3/id3_0000_f00180.png,0.545208,00060,0.938541,0.777583,id1_id3_0007_00060.png,0.60847,0.451547,/data1/liyichen/document/frame_extract_workspace/work/selected_sources_per_target/id1_id3_0007_00060.png,/data1/liyichen/document/frame_extract_workspace/work/source_candidates/id3/id3_0000_f00180.png,id3,0.113359,115.282885,22.647654,0.889821,0.713753,1,5.708412,20.519175,-0.120886,id1,0.750944,/data1/liyichen/document/frame_extract_workspace/work/target_frames/id1_id3_0007_00060.png,-4.932119,0.023093,0.619339,0007
id3_0000_f00180.png,/data1/liyichen/document/frame_extract_workspace/work/source_candidates/id3/id3_0000_f00180.png,0.569001,00120,0.938541,0.771948,id1_id3_0007_00120.png,0.618325,0.451547,/data1/liyichen/document/frame_extract_workspace/work/selected_sources_per_target/id1_id3_0007_00120.png,/data1/liyichen/document/frame_extract_workspace/work/source_candidates/id3/id3_0000_f00180.png,id3,0.113359,115.282885,22.647654,0.889821,0.713753,1,5.708412,20.519175,-0.120886,id1,0.735801,/data1/liyichen/document/frame_extract_workspace/work/target_frames/id1_id3_0007_00120.png,-4.332069,0.021556,0.623611,0007
id3_0000_f00005.png,/data1/liyichen/document/frame_extract_workspace/work/source_candidates/id3/id3_0000_f00005.png,0.861273,00000,0.966937,0.831383,id1_id3_0009_00000.png,0.947404,0.423452,/data1/liyichen/document/frame_extract_workspace/work/selected_sources_per_target/id1_id3_0009_00000.png,/data1/liyichen/document/frame_extract_workspace/work/source_candidates/id3/id3_0000_f00005.png,id3,0.110253,111.942863,27.698893,0.860569,0.76267,1,4.773884,22.182085,-0.266975,id1,0.854257,/data1/liyichen/document/frame_extract_workspace/work/target_frames/id1_id3_0009_00000.png,5.410287,-0.242652,0.697788,0009
id3_0000_f00060.png,/data1/liyichen/document/frame_extract_workspace/work/source_candidates/id3/id3_0000_f00060.png,0.895368,00060,0.949469,0.876089,id1_id3_0009_00060.png,0.951446,0.445819,/data1/liyichen/document/frame_extract_workspace/work/selected_sources_per_target/id1_id3_0009_00060.png,/data1/liyichen/document/frame_extract_workspace/work/source_candidates/id3/id3_0000_f00060.png,id3,0.110549,111.164198,22.609727,0.879099,0.793546,1,8.474994,24.819505,-0.175233,id1,0.840703,/data1/liyichen/document/frame_extract_workspace/work/target_frames/id1_id3_0009_00060.png,7.743699,-0.196783,0.71124,0009
id3_0000_f00050.png,/data1/liyichen/document/frame_extract_workspace/work/source_candidates/id3/id3_0000_f00050.png,0.964034,00120,0.96817,0.857258,id1_id3_0009_00120.png,0.85556,0.425966,/data1/liyichen/document/frame_extract_workspace/work/selected_sources_per_target/id1_id3_0009_00120.png,/data1/liyichen/document/frame_extract_workspace/work/source_candidates/id3/id3_0000_f00050.png,id3,0.107772,111.640905,24.008757,0.860828,0.811155,1,11.421577,19.18037,-0.283503,id1,0.797549,/data1/liyichen/document/frame_extract_workspace/work/target_frames/id1_id3_0009_00120.png,2.894097,-0.307708,0.706751,0009
id4_0000_f00210.png,/data1/liyichen/document/frame_extract_workspace/work/source_candidates/id4/id4_0000_f00210.png,0.891854,00000,0.921187,0.979935,id1_id4_0007_00000.png,0.827302,0.337517,/data1/liyichen/document/frame_extract_workspace/work/selected_sources_per_target/id1_id4_0007_00000.png,/data1/liyichen/document/frame_extract_workspace/work/source_candidates/id4/id4_0000_f00210.png,id4,0.070096,87.000606,35.036628,0.861982,0.818978,1,2.522544,16.439627,0.066909,id1,0.749415,/data1/liyichen/document/frame_extract_workspace/work/target_frames/id1_id4_0007_00000.png,-4.580117,0.018537,0.647684,0007
id4_0000_f00210.png,/data1/liyichen/document/frame_extract_workspace/work/source_candidates/id4/id4_0000_f00210.png,0.880634,00060,0.921187,0.977194,id1_id4_0007_00060.png,0.831658,0.337517,/data1/liyichen/document/frame_extract_workspace/work/selected_sources_per_target/id1_id4_0007_00060.png,/data1/liyichen/document/frame_extract_workspace/work/source_candidates/id4/id4_0000_f00210.png,id4,0.070096,87.000606,35.036628,0.861982,0.818978,1,2.522544,16.439627,0.066909,id1,0.750944,/data1/liyichen/document/frame_extract_workspace/work/target_frames/id1_id4_0007_00060.png,-4.932119,0.023093,0.6463,0007
id4_0000_f00210.png,/data1/liyichen/document/frame_extract_workspace/work/source_candidates/id4/id4_0000_f00210.png,0.875773,00120,0.921187,0.973354,id1_id4_0007_00120.png,0.835804,0.337517,/data1/liyichen/document/frame_extract_workspace/work/selected_sources_per_target/id1_id4_0007_00120.png,/data1/liyichen/document/frame_extract_workspace/work/source_candidates/id4/id4_0000_f00210.png,id4,0.070096,87.000606,35.036628,0.861982,0.818978,1,2.522544,16.439627,0.066909,id1,0.735801,/data1/liyichen/document/frame_extract_workspace/work/target_frames/id1_id4_0007_00120.png,-4.332069,0.021556,0.645793,0007
id9_0000_f00090.png,/data1/liyichen/document/frame_extract_workspace/work/source_candidates/id9/id9_0000_f00090.png,0.872553,00000,0.939368,0.959542,id1_id9_0007_00000.png,0.963537,0.422679,/data1/liyichen/document/frame_extract_workspace/work/selected_sources_per_target/id1_id9_0007_00000.png,/data1/liyichen/document/frame_extract_workspace/work/source_candidates/id9/id9_0000_f00090.png,id9,0.085682,93.13143,30.5894,0.860085,0.778525,1,-6.891006,29.415768,0.023653,id1,0.749415,/data1/liyichen/document/frame_extract_workspace/work/target_frames/id1_id9_0007_00000.png,-4.580117,0.018537,0.700262,0007
id9_0000_f00090.png,/data1/liyichen/document/frame_extract_workspace/work/source_candidates/id9/id9_0000_f00090.png,0.896116,00060,0.939368,0.956312,id1_id9_0007_00060.png,0.976107,0.422679,/data1/liyichen/document/frame_extract_workspace/work/selected_sources_per_target/id1_id9_0007_00060.png,/data1/liyichen/document/frame_extract_workspace/work/source_candidates/id9/id9_0000_f00090.png,id9,0.085682,93.13143,30.5894,0.860085,0.778525,1,-6.891006,29.415768,0.023653,id1,0.750944,/data1/liyichen/document/frame_extract_workspace/work/target_frames/id1_id9_0007_00060.png,-4.932119,0.023093,0.704892,0007
id9_0000_f00090.png,/data1/liyichen/document/frame_extract_workspace/work/source_candidates/id9/id9_0000_f00090.png,0.852186,00120,0.939368,0.950678,id1_id9_0007_00120.png,0.966252,0.422679,/data1/liyichen/document/frame_extract_workspace/work/selected_sources_per_target/id1_id9_0007_00120.png,/data1/liyichen/document/frame_extract_workspace/work/source_candidates/id9/id9_0000_f00090.png,id9,0.085682,93.13143,30.5894,0.860085,0.778525,1,-6.891006,29.415768,0.023653,id1,0.735801,/data1/liyichen/document/frame_extract_workspace/work/target_frames/id1_id9_0007_00120.png,-4.332069,0.021556,0.697035,0007
id0_0000_f00020.png,/data1/liyichen/document/frame_extract_workspace/work/source_candidates/id0/id0_0000_f00020.png,0.491469,00000,0.965555,0.964383,id20_id0_0006_00000.png,0.418953,0.402456,/data1/liyichen/document/frame_extract_workspace/work/selected_sources_per_target/id20_id0_0006_00000.png,/data1/liyichen/document/frame_extract_workspace/work/source_candidates/id0/id0_0000_f00020.png,id0,0.019605,93.662876,31.77532,0.899102,0.752766,1,-8.842003,44.709513,0.060783,id20,0.714872,/data1/liyichen/document/frame_extract_workspace/work/target_frames/id20_id0_0006_00000.png,-4.373774,0.345585,0.586329,0006
id0_0000_f00025.png,/data1/liyichen/document/frame_extract_workspace/work/source_candidates/id0/id0_0000_f00025.png,0.675611,00060,0.970148,0.937813,id20_id0_0006_00060.png,0.566156,0.403152,/data1/liyichen/document/frame_extract_workspace/work/selected_sources_per_target/id20_id0_0006_00060.png,/data1/liyichen/document/frame_extract_workspace/work/source_candidates/id0/id0_0000_f00025.png,id0,0.019913,92.403135,33.001531,0.888322,0.772314,1,-8.729942,47.694998,0.052483,id20,0.972354,/data1/liyichen/document/frame_extract_workspace/work/target_frames/id20_id0_0006_00060.png,-4.517667,0.259629,0.628803,0006
id0_0000_f00020.png,/data1/liyichen/document/frame_extract_workspace/work/source_candidates/id0/id0_0000_f00020.png,0.395088,00120,0.965555,0.954386,id20_id0_0006_00120.png,0.329451,0.402456,/data1/liyichen/document/frame_extract_workspace/work/selected_sources_per_target/id20_id0_0006_00120.png,/data1/liyichen/document/frame_extract_workspace/work/source_candidates/id0/id0_0000_f00020.png,id0,0.019605,93.662876,31.77532,0.899102,0.752766,1,-8.842003,44.709513,0.060783,id20,0.747204,/data1/liyichen/document/frame_extract_workspace/work/target_frames/id20_id0_0006_00120.png,-2.533209,0.382215,0.562421,0006
id1_0000_f00040.png,/data1/liyichen/document/frame_extract_workspace/work/source_candidates/id1/id1_0000_f00040.png,0.713741,00000,0.964288,0.960946,id20_id1_0003_00000.png,0.635536,0.412173,/data1/liyichen/document/frame_extract_workspace/work/selected_sources_per_target/id20_id1_0003_00000.png,/data1/liyichen/document/frame_extract_workspace/work/source_candidates/id1/id1_0000_f00040.png,id1,0.100811,91.10482,44.305996,0.79141,0.890811,1,9.240356,30.096721,0.185023,id20,0.804029,/data1/liyichen/document/frame_extract_workspace/work/target_frames/id20_id1_0003_00000.png,-0.527051,0.050133,0.645212,0003
id1_0000_f00040.png,/data1/liyichen/document/frame_extract_workspace/work/source_candidates/id1/id1_0000_f00040.png,0.723841,00060,0.964288,0.967248,id20_id1_0003_00060.png,0.64109,0.412173,/data1/liyichen/document/frame_extract_workspace/work/selected_sources_per_target/id20_id1_0003_00060.png,/data1/liyichen/document/frame_extract_workspace/work/source_candidates/id1/id1_0000_f00040.png,id1,0.100811,91.10482,44.305996,0.79141,0.890811,1,9.240356,30.096721,0.185023,id20,0.838872,/data1/liyichen/document/frame_extract_workspace/work/target_frames/id20_id1_0003_00060.png,3.977661,0.024825,0.647598,0003
id1_0000_f00040.png,/data1/liyichen/document/frame_extract_workspace/work/source_candidates/id1/id1_0000_f00040.png,0.75953,00120,0.964288,0.959537,id20_id1_0003_00120.png,0.67694,0.412173,/data1/liyichen/document/frame_extract_workspace/work/selected_sources_per_target/id20_id1_0003_00120.png,/data1/liyichen/document/frame_extract_workspace/work/source_candidates/id1/id1_0000_f00040.png,id1,0.100811,91.10482,44.305996,0.79141,0.890811,1,9.240356,30.096721,0.185023,id20,0.851827,/data1/liyichen/document/frame_extract_workspace/work/target_frames/id20_id1_0003_00120.png,-0.172495,0.0702,0.65615,0003
id1_0000_f00090.png,/data1/liyichen/document/frame_extract_workspace/work/source_candidates/id1/id1_0000_f00090.png,0.563692,00000,0.903034,0.612272,id20_id1_0007_00000.png,0.801265,0.433747,/data1/liyichen/document/frame_extract_workspace/work/selected_sources_per_target/id20_id1_0007_00000.png,/data1/liyichen/document/frame_extract_workspace/work/source_candidates/id1/id1_0000_f00090.png,id1,0.101893,92.856059,44.184967,0.80516,1.014052,1,5.269183,40.532963,-0.10294,id20,0.788113,/data1/liyichen/document/frame_extract_workspace/work/target_frames/id20_id1_0007_00000.png,1.374936,-0.185488,0.616238,0007
id1_0000_f00090.png,/data1/liyichen/document/frame_extract_workspace/work/source_candidates/id1/id1_0000_f00090.png,0.503496,00060,0.903034,0.609437,id20_id1_0007_00060.png,0.636461,0.433747,/data1/liyichen/document/frame_extract_workspace/work/selected_sources_per_target/id20_id1_0007_00060.png,/data1/liyichen/document/frame_extract_workspace/work/source_candidates/id1/id1_0000_f00090.png,id1,0.101893,92.856059,44.184967,0.80516,1.014052,1,5.269183,40.532963,-0.10294,id20,0.80197,/data1/liyichen/document/frame_extract_workspace/work/target_frames/id20_id1_0007_00060.png,2.099483,-0.27878,0.590587,0007
id1_0000_f00090.png,/data1/liyichen/document/frame_extract_workspace/work/source_candidates/id1/id1_0000_f00090.png,0.53323,00120,0.903034,0.596384,id20_id1_0007_00120.png,0.608925,0.433747,/data1/liyichen/document/frame_extract_workspace/work/selected_sources_per_target/id20_id1_0007_00120.png,/data1/liyichen/document/frame_extract_workspace/work/source_candidates/id1/id1_0000_f00090.png,id1,0.101893,92.856059,44.184967,0.80516,1.014052,1,5.269183,40.532963,-0.10294,id20,0.856662,/data1/liyichen/document/frame_extract_workspace/work/target_frames/id20_id1_0007_00120.png,6.343208,-0.306772,0.591641,0007
id19_0000_f00005.png,/data1/liyichen/document/frame_extract_workspace/work/source_candidates/id19/id19_0000_f00005.png,0.876901,00000,0.96853,0.799463,id20_id19_0002_00000.png,0.688529,0.415897,/data1/liyichen/document/frame_extract_workspace/work/selected_sources_per_target/id20_id19_0002_00000.png,/data1/liyichen/document/frame_extract_workspace/work/source_candidates/id19/id19_0000_f00005.png,id19,0.09938,81.787211,41.47149,0.879087,0.799295,1,-17.079334,26.26344,-0.000492,id20,0.819183,/data1/liyichen/document/frame_extract_workspace/work/target_frames/id20_id19_0002_00000.png,-4.468972,0.088005,0.669647,0002
id19_0000_f00025.png,/data1/liyichen/document/frame_extract_workspace/work/source_candidates/id19/id19_0000_f00025.png,0.804394,00060,0.971931,0.779341,id20_id19_0002_00060.png,0.926972,0.409999,/data1/liyichen/document/frame_extract_workspace/work/selected_sources_per_target/id20_id19_0002_00060.png,/data1/liyichen/document/frame_extract_workspace/work/source_candidates/id19/id19_0000_f00025.png,id19,0.093688,82.711676,42.303881,0.856264,0.789018,1,-7.524869,26.665405,-0.094605,id20,0.721165,/data1/liyichen/document/frame_extract_workspace/work/target_frames/id20_id19_0002_00060.png,-2.707239,-0.085547,0.679805,0002
id19_0000_f00060.png,/data1/liyichen/document/frame_extract_workspace/work/source_candidates/id19/id19_0000_f00060.png,0.738954,00120,0.973415,0.779335,id20_id19_0002_00120.png,0.852737,0.427996,/data1/liyichen/document/frame_extract_workspace/work/selected_sources_per_target/id20_id19_0002_00120.png,/data1/liyichen/document/frame_extract_workspace/work/source_candidates/id19/id19_0000_f00060.png,id19,0.08759,86.409108,37.907309,0.885171,0.906576,1,15.961799,34.70178,-0.313919,id20,0.718794,/data1/liyichen/document/frame_extract_workspace/work/target_frames/id20_id19_0002_00120.png,3.750013,-0.311339,0.671036,0002
id31_0000_f00090.png,/data1/liyichen/document/frame_extract_workspace/work/source_candidates/id31/id31_0000_f00090.png,0.73254,00000,0.955823,0.869883,id20_id31_0006_00000.png,0.868633,0.386232,/data1/liyichen/document/frame_extract_workspace/work/selected_sources_per_target/id20_id31_0006_00000.png,/data1/liyichen/document/frame_extract_workspace/work/source_candidates/id31/id31_0000_f00090.png,id31,0.018133,81.02543,28.950913,0.874858,0.782422,1,1.94246,73.916834,0.314528,id20,0.714872,/data1/liyichen/document/frame_extract_workspace/work/target_frames/id20_id31_0006_00000.png,-4.373774,0.345585,0.652999,0006
id31_0000_f00060.png,/data1/liyichen/document/frame_extract_workspace/work/source_candidates/id31/id31_0000_f00060.png,0.802814,00060,0.96663,0.851006,id20_id31_0006_00060.png,0.889658,0.405989,/data1/liyichen/document/frame_extract_workspace/work/selected_sources_per_target/id20_id31_0006_00060.png,/data1/liyichen/document/frame_extract_workspace/work/source_candidates/id31/id31_0000_f00060.png,id31,0.017946,81.922778,28.730619,0.88306,0.823235,1,3.487094,98.981103,0.268758,id20,0.972354,/data1/liyichen/document/frame_extract_workspace/work/target_frames/id20_id31_0006_00060.png,-4.517667,0.259629,0.676291,0006
id31_0000_f00090.png,/data1/liyichen/document/frame_extract_workspace/work/source_candidates/id31/id31_0000_f00090.png,0.638002,00120,0.955823,0.864038,id20_id31_0006_00120.png,0.822078,0.386232,/data1/liyichen/document/frame_extract_workspace/work/selected_sources_per_target/id20_id31_0006_00120.png,/data1/liyichen/document/frame_extract_workspace/work/source_candidates/id31/id31_0000_f00090.png,id31,0.018133,81.02543,28.950913,0.874858,0.782422,1,1.94246,73.916834,0.314528,id20,0.747204,/data1/liyichen/document/frame_extract_workspace/work/target_frames/id20_id31_0006_00120.png,-2.533209,0.382215,0.63387,0006
id31_0000_f00120.png,/data1/liyichen/document/frame_extract_workspace/work/source_candidates/id31/id31_0000_f00120.png,0.841145,00000,0.928508,0.429973,id20_id31_0008_00000.png,0.82421,0.352587,/data1/liyichen/document/frame_extract_workspace/work/selected_sources_per_target/id20_id31_0008_00000.png,/data1/liyichen/document/frame_extract_workspace/work/source_candidates/id31/id31_0000_f00120.png,id31,0.115593,79.493337,30.509232,0.703525,0.731981,1,-5.128627,24.166325,0.129699,id20,0.749464,/data1/liyichen/document/frame_extract_workspace/work/target_frames/id20_id31_0008_00000.png,0.393844,0.069735,0.620883,0008
id31_0000_f00120.png,/data1/liyichen/document/frame_extract_workspace/work/source_candidates/id31/id31_0000_f00120.png,0.900707,00060,0.928508,0.423388,id20_id31_0008_00060.png,0.896254,0.352587,/data1/liyichen/document/frame_extract_workspace/work/selected_sources_per_target/id20_id31_0008_00060.png,/data1/liyichen/document/frame_extract_workspace/work/source_candidates/id31/id31_0000_f00120.png,id31,0.115593,79.493337,30.509232,0.703525,0.731981,1,-5.128627,24.166325,0.129699,id20,0.74652,/data1/liyichen/document/frame_extract_workspace/work/target_frames/id20_id31_0008_00060.png,-1.944362,0.093839,0.636692,0008
id31_0000_f00040.png,/data1/liyichen/document/frame_extract_workspace/work/source_candidates/id31/id31_0000_f00040.png,0.936687,00120,0.966647,0.434803,id20_id31_0008_00120.png,0.722578,0.406341,/data1/liyichen/document/frame_extract_workspace/work/selected_sources_per_target/id20_id31_0008_00120.png,/data1/liyichen/document/frame_extract_workspace/work/source_candidates/id31/id31_0000_f00040.png,id31,0.017338,85.007619,28.427067,0.884872,0.783285,1,3.961953,94.608594,0.265205,id20,0.768415,/data1/liyichen/document/frame_extract_workspace/work/target_frames/id20_id31_0008_00120.png,-8.175093,0.19207,0.659016,0008
id37_0000_f00000.png,/data1/liyichen/document/frame_extract_workspace/work/source_candidates/id37/id37_0000_f00000.png,0.770023,00000,0.972934,0.742704,id20_id37_0004_00000.png,0.794016,0.427955,/data1/liyichen/document/frame_extract_workspace/work/selected_sources_per_target/id20_id37_0004_00000.png,/data1/liyichen/document/frame_extract_workspace/work/source_candidates/id37/id37_0000_f00000.png,id37,0.058714,112.816267,40.824386,0.874709,0.794555,1,-1.142721,52.059496,-0.191047,id20,0.759427,/data1/liyichen/document/frame_extract_workspace/work/target_frames/id20_id37_0004_00000.png,-7.361219,-0.119197,0.667853,0004
id37_0000_f00000.png,/data1/liyichen/document/frame_extract_workspace/work/source_candidates/id37/id37_0000_f00000.png,0.749764,00060,0.972934,0.754731,id20_id37_0004_00060.png,0.762868,0.427955,/data1/liyichen/document/frame_extract_workspace/work/selected_sources_per_target/id20_id37_0004_00060.png,/data1/liyichen/document/frame_extract_workspace/work/source_candidates/id37/id37_0000_f00000.png,id37,0.058714,112.816267,40.824386,0.874709,0.794555,1,-1.142721,52.059496,-0.191047,id20,0.78756,/data1/liyichen/document/frame_extract_workspace/work/target_frames/id20_id37_0004_00060.png,-6.53795,-0.097253,0.662301,0004
id37_0000_f00000.png,/data1/liyichen/document/frame_extract_workspace/work/source_candidates/id37/id37_0000_f00000.png,0.889188,00120,0.972934,0.743543,id20_id37_0004_00120.png,0.965302,0.427955,/data1/liyichen/document/frame_extract_workspace/work/selected_sources_per_target/id20_id37_0004_00120.png,/data1/liyichen/document/frame_extract_workspace/work/source_candidates/id37/id37_0000_f00000.png,id37,0.058714,112.816267,40.824386,0.874709,0.794555,1,-1.142721,52.059496,-0.191047,id20,0.864626,/data1/liyichen/document/frame_extract_workspace/work/target_frames/id20_id37_0004_00120.png,-0.443098,-0.176758,0.702899,0004
id9_0000_f00090.png,/data1/liyichen/document/frame_extract_workspace/work/source_candidates/id9/id9_0000_f00090.png,0.774174,00000,0.939368,0.518971,id20_id9_0008_00000.png,0.82943,0.422679,/data1/liyichen/document/frame_extract_workspace/work/selected_sources_per_target/id20_id9_0008_00000.png,/data1/liyichen/document/frame_extract_workspace/work/source_candidates/id9/id9_0000_f00090.png,id9,0.085682,93.13143,30.5894,0.860085,0.778525,1,-6.891006,29.415768,0.023653,id20,0.749464,/data1/liyichen/document/frame_extract_workspace/work/target_frames/id20_id9_0008_00000.png,0.393844,0.069735,0.650065,0008
id9_0000_f00070.png,/data1/liyichen/document/frame_extract_workspace/work/source_candidates/id9/id9_0000_f00070.png,0.715541,00060,0.971355,0.510062,id20_id9_0008_00060.png,0.842531,0.429081,/data1/liyichen/document/frame_extract_workspace/work/selected_sources_per_target/id20_id9_0008_00060.png,/data1/liyichen/document/frame_extract_workspace/work/source_candidates/id9/id9_0000_f00070.png,id9,0.082527,93.459892,29.570073,0.870306,0.903506,1,-4.942225,32.475933,0.159797,id20,0.74652,/data1/liyichen/document/frame_extract_workspace/work/target_frames/id20_id9_0008_00060.png,-1.944362,0.093839,0.653013,0008
id9_0000_f00000.png,/data1/liyichen/document/frame_extract_workspace/work/source_candidates/id9/id9_0000_f00000.png,0.908584,00120,0.985359,0.464638,id20_id9_0008_00120.png,0.939473,0.433911,/data1/liyichen/document/frame_extract_workspace/work/selected_sources_per_target/id20_id9_0008_00120.png,/data1/liyichen/document/frame_extract_workspace/work/source_candidates/id9/id9_0000_f00000.png,id9,0.083866,88.999949,29.314913,0.861553,0.796983,1,-5.800758,36.069114,0.209745,id20,0.768415,/data1/liyichen/document/frame_extract_workspace/work/target_frames/id20_id9_0008_00120.png,-8.175093,0.19207,0.695066,0008
id19_0000_f00025.png,/data1/liyichen/document/frame_extract_workspace/work/source_candidates/id19/id19_0000_f00025.png,0.860163,00000,0.971931,0.833716,id21_id19_0005_00000.png,0.823026,0.409999,/data1/liyichen/document/frame_extract_workspace/work/selected_sources_per_target/id21_id19_0005_00000.png,/data1/liyichen/document/frame_extract_workspace/work/source_candidates/id19/id19_0000_f00025.png,id19,0.093688,82.711676,42.303881,0.856264,0.789018,1,-7.524869,26.665405,-0.094605,id21,0.784288,/data1/liyichen/document/frame_extract_workspace/work/target_frames/id21_id19_0005_00000.png,1.551475,-0.056329,0.680495,0005
id19_0000_f00025.png,/data1/liyichen/document/frame_extract_workspace/work/source_candidates/id19/id19_0000_f00025.png,0.81672,00060,0.971931,0.823948,id21_id19_0005_00060.png,0.957868,0.409999,/data1/liyichen/document/frame_extract_workspace/work/selected_sources_per_target/id21_id19_0005_00060.png,/data1/liyichen/document/frame_extract_workspace/work/source_candidates/id19/id19_0000_f00025.png,id19,0.093688,82.711676,42.303881,0.856264,0.789018,1,-7.524869,26.665405,-0.094605,id21,0.908653,/data1/liyichen/document/frame_extract_workspace/work/target_frames/id21_id19_0005_00060.png,-5.574499,-0.084171,0.686974,0005
id19_0000_f00020.png,/data1/liyichen/document/frame_extract_workspace/work/source_candidates/id19/id19_0000_f00020.png,0.935249,00120,0.971631,0.837415,id21_id19_0005_00120.png,0.909938,0.388307,/data1/liyichen/document/frame_extract_workspace/work/selected_sources_per_target/id21_id19_0005_00120.png,/data1/liyichen/document/frame_extract_workspace/work/source_candidates/id19/id19_0000_f00020.png,id19,0.095351,82.384997,42.682939,0.803124,0.835843,1,-9.812016,24.791934,-0.067754,id21,0.859506,/data1/liyichen/document/frame_extract_workspace/work/target_frames/id21_id19_0005_00120.png,-7.438023,-0.034172,0.690798,0005
id19_0000_f00005.png,/data1/liyichen/document/frame_extract_workspace/work/source_candidates/id19/id19_0000_f00005.png,0.53733,00000,0.96853,0.762524,id21_id19_0009_00000.png,0.400134,0.415897,/data1/liyichen/document/frame_extract_workspace/work/selected_sources_per_target/id21_id19_0009_00000.png,/data1/liyichen/document/frame_extract_workspace/work/source_candidates/id19/id19_0000_f00005.png,id19,0.09938,81.787211,41.47149,0.879087,0.799295,1,-17.079334,26.26344,-0.000492,id21,0.882491,/data1/liyichen/document/frame_extract_workspace/work/target_frames/id21_id19_0009_00000.png,-20.882053,0.298624,0.588025,0009
id19_0000_f00030.png,/data1/liyichen/document/frame_extract_workspace/work/source_candidates/id19/id19_0000_f00030.png,0.868525,00060,0.978395,0.85004,id21_id19_0009_00060.png,0.885578,0.384386,/data1/liyichen/document/frame_extract_workspace/work/selected_sources_per_target/id21_id19_0009_00060.png,/data1/liyichen/document/frame_extract_workspace/work/source_candidates/id19/id19_0000_f00030.png,id19,0.099172,81.720448,42.053441,0.768762,0.830095,1,-9.32735,25.850305,-0.123434,id21,0.928034,/data1/liyichen/document/frame_extract_workspace/work/target_frames/id21_id19_0009_00060.png,-4.762485,-0.156369,0.678911,0009
